Feature-1,Feature-2,Feature-3,Feature-4,Feature-5,Feature-6,Feature-7,Feature-8,Feature-9,Feature-10,Feature-11,Feature-12,Feature-13,Feature-14,Feature-15,Feature-16,Feature-17,Feature-18,Feature-19,Group
0.004229451,0.007929632,-0.14126506,-84.2722,-29.9301,9.303701,19.804893,1.0931222,-11.380894,-16.637196,17.28884,39.63977,-8.439026,-16.522303,1707.692993,2896126,-5.60E-09,0.072942451,1.617161751,1
0.004309229,0.008437967,14.09755,-59.45507,-21.196003,-6.914911,9.164047,19.65445,22.130867,21.30041,-1.2652385,-9.45799,-3.4679646,23.198132,1382.277344,3762610.5,-6.78E-09,0.051876806,1.941176414,1
0.003101384,0.008973284,0.008256881,-84.794655,-37.356155,2.7954643,15.097545,5.736316,-5.748441,-7.723947,12.308361,21.870073,-1.1308268,-9.6108,1802.164795,3794806.25,-3.40E-09,0.073348545,1.389438987,1
0.004750349,0.006518006,45.93314,-81.69767,-43.906338,-18.04634,-4.331835,5.781049,21.67339,39.357746,30.1979,12.204224,-22.81862,-43.207863,1012.363586,2833374.75,-7.70E-09,0.034193251,2.36342597,1
0.00471536,0.012545737,123.47268,-42.552864,-31.263575,-7.7726426,-15.392069,-38.521805,-27.215256,-15.528729,-2.7163842,1.9010719,4.0056057,6.7443166,809.6101685,3739086.25,-7.81E-09,0.02384226,6.157894611,1
0.005486401,0.013144342,119.715065,-49.02364,-43.654034,-31.117271,-16.234295,-5.864582,-7.459384,-5.985027,-0.7847957,-7.814486,-17.580132,-7.698972,849.8328857,3672753,-9.11E-09,0.036545355,7.55115509,1
0.00364328,0.01072006,-4.775876,-56.553543,-22.18522,-15.226675,16.871954,21.884127,14.087746,-7.579586,-10.449678,8.241273,17.84326,37.549534,1531.732544,4722269,-5.57E-09,0.040632315,2.032573223,1
0.002476625,0.003600574,-15.73927,-50.2704,-8.656308,4.8218665,17.089476,-3.7766001,-14.160339,-2.2098956,19.365133,15.253906,-13.189339,-5.3360066,1796.506592,5188023.5,-3.19E-09,0.051096011,0.914600551,1
0.002883146,0.010532741,28.141888,-52.06515,-15.969769,-16.275078,-11.138101,-0.20917836,10.636651,11.113454,14.599091,15.417306,0.71258837,-6.0033746,1360.994751,5030591,-4.14E-09,0.026796695,2.950617313,1
0.004844951,0.006158592,49.037384,-81.0487,-32.180325,-21.628529,-15.236345,-5.8345246,0.1449407,7.5440526,22.701952,52.14064,46.385063,18.417698,1198.003052,3464458,-8.35E-09,0.031783395,2.790760756,1
0.002416019,0.006869847,-3.3362668,-51.573498,-27.98032,35.72314,17.914793,-16.790798,-13.643623,27.77314,12.8544655,1.1982828,19.127064,39.198467,2223.988525,5706946.5,-2.07E-09,0.108648203,1.073732734,1
0.005020693,0.01004023,28.343102,-77.35673,-27.897875,-21.842476,7.7731314,35.13434,25.60705,8.352599,-9.493601,-6.420288,-2.6525474,27.840803,1290.673218,3339098.25,-8.55E-09,0.043778803,2.170506954,1
0.005308253,0.006058147,52.19713,-80.20903,-44.826855,-29.19918,-9.779012,-0.97259855,23.308817,39.630478,36.192543,2.7861376,-38.256958,-42.521954,1026.042358,3041756,-9.08E-09,0.034987044,1.953795433,1
0.004472955,0.009113063,28.213207,-80.08323,-25.941557,-18.816677,0.5761606,16.141026,25.824444,26.514874,9.43341,-11.610063,-14.84547,6.7135706,1258.793579,3194357.75,-7.13E-09,0.043619107,2.852941275,1
0.00513078,0.006614356,104.66645,-62.55306,-34.741405,-9.20364,-17.24892,-35.691673,-30.153976,5.5666094,32.2768,54.996212,54.40615,37.696617,694.6599121,2092755.75,-8.51E-09,0.022692768,2.642857075,1
0.005164427,0.015654936,114.09112,-49.132763,-48.944016,-20.14974,-8.639404,-3.1350596,-15.240626,-3.6628587,-0.34556982,-1.0577954,-18.58971,-11.460276,951.8168335,3995832.25,-8.52E-09,0.036888599,7.630362988,1
0.00411031,0.010627221,99.48511,-50.537052,-18.611113,6.3398166,5.2069116,-7.3104615,-13.21683,-15.250514,-8.288578,-2.5341578,-16.2249,-13.21343,973.2457275,3700656.25,-6.76E-09,0.033496998,5.419753075,1
0.004048175,0.007503879,13.016288,-56.196247,-16.501682,7.667568,32.068913,25.74426,-15.607194,-17.795095,7.640053,38.958344,27.628735,-20.08902,1797.579468,3530018.25,-6.18E-09,0.074509017,1.147465467,1
0.003429751,0.007431579,78.62427,-50.798683,-18.496864,-6.9879103,-5.1887207,-10.519628,-3.2269704,-7.3782578,-3.9406576,5.9320865,6.794613,-3.9023213,916.1463623,4443959.5,-5.78E-09,0.023269856,4.21999979,1
0.004512439,0.006384005,113.781364,-45.21656,-22.571693,-6.9607377,-2.2886004,-12.4933815,-26.687393,-20.099735,-5.9719334,21.26673,35.746727,36.71803,631.4142456,2563521.5,-7.31E-09,0.018282376,2.926923037,1
0.003053156,0.008896071,81.55037,-39.96751,-15.626207,-10.928194,-1.4082079,-14.292986,-8.044153,-3.9398572,-4.4714417,-6.1287465,-7.3062267,-3.52972,1034.327271,4714972.5,-4.95E-09,0.023101129,4.107936382,1
0.00484774,0.012301326,111.88227,-42.311344,-35.23463,-23.94192,-9.9362545,-5.0726285,-5.1593513,-4.504675,5.0704865,-1.2359146,-17.88724,-9.378189,1099.097778,3786565.25,-8.38E-09,0.035118572,6.922839642,1
0.003461787,0.005707504,91.09375,-29.915651,-18.710817,-10.655064,-5.4641395,-17.198982,-15.632295,-11.21943,-5.6223273,-2.739512,-0.7989659,-5.030805,910.4200439,4841201,-6.18E-09,0.015434852,4.302884579,1
0.004268864,0.008298321,84.44072,-64.89842,-11.472237,4.9803433,-10.525889,-22.733347,-26.000902,-21.283579,-8.311883,4.1589365,3.517133,9.6591215,902.4376831,3547640.5,-7.08E-09,0.022589857,5.089108944,1
0.004036262,0.008614463,42.3823,-82.60495,-20.795982,-14.427255,-21.513475,-23.469097,-13.483741,-0.27613086,8.703773,16.25877,18.199137,32.126553,1058.275391,3795697.25,-6.61E-09,0.024454257,3.835365772,1
0.00455285,0.015929775,60.441986,-84.97678,-24.898565,-5.0716515,-11.295531,-20.367683,-6.5656786,12.575832,16.572424,25.54193,44.962322,52.791935,1183.072388,3619954.5,-7.48E-09,0.038962916,3.519736767,1
0.003071614,0.00689776,-14.806035,-54.884,-3.0443764,24.189045,15.932872,-17.041138,-14.22617,32.409687,14.3739805,-14.506535,18.327652,46.960743,2211.67041,3823315,-3.08E-09,0.094070517,1.27692306,1
0.004825851,0.013359369,58.526722,-71.355125,-36.114384,1.3191208,2.6556952,6.008424,16.983683,25.010618,31.41252,21.204039,-10.643989,-26.856369,1400.560181,3222499,-7.65E-09,0.060596112,2.621848822,1
0.00428252,0.006834749,5.3095756,-59.568844,-24.71433,23.308657,46.29921,3.8152533,-39.508698,-1.0766836,38.0636,38.27352,-5.3222117,-20.705454,1824.725464,3464681,-6.13E-09,0.083694108,0.714285731,1
0.004113043,0.008005801,11.723149,-64.96122,-20.3195,-16.13169,2.3484914,6.8657074,18.027462,13.300942,-7.565536,-9.955405,-3.3236687,11.608589,1307.483521,4297560,-6.98E-09,0.037485506,1.971731424,1
0.003746242,0.011866038,38.81958,-82.33243,-20.37187,-8.917636,-14.15939,-4.8996043,-3.2255108,10.558559,25.698616,39.83991,34.697186,27.801048,1435.683838,3333413.75,-5.32E-09,0.046841197,3.446153879,1
0.003390489,0.008074883,28.14015,-54.322205,-9.45779,-11.901409,-15.6352005,-28.302017,-15.292763,9.977488,17.972677,19.077736,23.500135,27.979313,1108.985474,4930049.5,-5.88E-09,0.027610319,2.538057804,1
0.002948084,0.004269683,-22.608082,-58.572784,-15.207337,4.8625565,20.327404,-4.0379906,-17.600245,-0.3819746,23.239687,16.763798,-10.711335,-14.770999,1851.547729,4731494.5,-3.63E-09,0.057825029,1.134110808,1
0.003251076,0.008971328,6.523802,-62.00216,-22.77285,-20.23783,0.8711568,1.5129503,15.44198,14.036397,-5.686763,-3.0291278,-4.5488157,-2.7126584,1533.863525,4922495,-4.83E-09,0.035007522,2.695402384,1
0.004356205,0.009807233,95.9107,-45.372696,-16.904486,-13.680568,-8.626931,-18.935133,-19.250454,-13.835651,-9.535155,0.59598184,1.9941778,13.417361,754.9677734,3422223,-7.07E-09,0.01936096,4.039145947,1
0.00432006,0.006357588,8.547583,-71.29322,-21.772419,11.930498,30.740406,12.084897,-20.602243,-12.880998,22.77011,33.85078,2.5286124,-28.21938,1677.609131,3038918,-6.28E-09,0.069699131,1.354938269,1
0.00251352,0.008428821,-9.397487,-48.829605,-9.574689,21.820076,18.574959,-18.322317,4.0706244,30.164246,0.50252956,-21.857294,5.057089,49.860233,1871.180176,3726580.25,-2.65E-09,0.075871609,0.729885042,1
0.005539889,0.011998181,91.69121,-95.09725,-57.170097,-24.389206,-26.730017,-20.509825,-15.791671,-2.3951414,-7.8754535,-11.652353,-8.361237,16.129795,831.5692139,2421263.75,-9.07E-09,0.033693142,5.160142422,1
0.00251203,0.007223411,-38.209457,-88.94386,-14.484724,17.38237,16.1292,-18.35444,-3.6314683,30.842026,-5.8546906,-14.374156,34.892883,25.606438,2359.949219,4327708.5,-1.89E-09,0.095307097,1.737327218,1
0.003301537,0.004764883,-9.738163,-42.719025,-18.350365,-14.296965,3.9917653,13.849002,12.699334,-7.768572,-14.216123,-0.62075007,25.687263,25.865688,1728.636719,5241744.5,-5.66E-09,0.042457812,1.480278373,1
0.003724877,0.01184707,28.49772,-73.700745,-20.286356,-16.348322,-7.2148156,-4.8301554,-0.31937447,16.5154,18.676752,25.00518,32.36166,32.277008,1321.35144,4201271.5,-5.51E-09,0.040797938,3.535603762,1
0.004281225,0.009012496,87.71609,-50.73466,-9.054586,1.5865062,-10.00854,-20.12173,-19.170267,-12.854705,-1.7815998,7.629377,4.2564893,7.1900134,814.4550171,3627135.25,-7.11E-09,0.022864547,4.867052078,1
0.003387365,0.006616036,10.586272,-65.92401,-19.857487,-12.724536,-2.6755743,-2.5855315,9.498173,12.477291,4.3490005,-1.5256263,-10.188812,-16.112886,1451.74646,4743968,-5.33E-09,0.035682954,2.095082045,1
0.004653664,0.009351696,129.4966,-72.631165,-27.358948,-2.0917296,-5.030018,-15.993473,-26.048325,-12.478989,-0.8247487,5.1242146,4.7585273,19.46218,563.1270142,2180091.75,-6.90E-09,0.024711546,3.949579716,1
0.001798185,0.006115433,-2.743435,-60.445637,-16.315924,20.542982,27.693983,7.749253,-9.959345,-12.443984,16.301464,23.608042,1.8039863,-28.522604,1856.769775,4815695.5,-1.65E-09,0.072796002,1.063218355,1
0.00442881,0.011512916,89.691734,-77.6934,-48.7958,-20.852808,-26.266212,-31.456728,-14.859908,3.7238817,3.8912358,-7.1456075,-18.833271,4.082534,909.7598877,2704418.75,-6.75E-09,0.033861697,3.843416452,1
0.004961588,0.00725355,46.826412,-66.155716,-41.81386,-26.780256,-13.553,-3.3807092,25.018091,44.832592,29.211676,-0.06567038,-30.211586,-34.165302,1044.568481,3338025.5,-8.47E-09,0.036469612,1.917491794,1
0.004968224,0.007688795,62.728233,-86.68915,-46.14302,-26.086777,-13.73545,-4.2601767,15.626112,35.254787,25.260557,0.80641884,-28.106152,-30.54633,1028.775635,2842952.75,-8.39E-09,0.035114352,2.052805185,1
0.004286327,0.009838877,106.871254,-50.74945,-26.392525,-4.6818767,1.9436162,-10.030877,-17.335949,-13.677977,-1.8646178,-3.5404084,-16.35646,-5.185035,913.9740601,3492870.25,-7.20E-09,0.030797888,5.237654209,1
0.005875886,0.015211125,122.211395,-53.811733,-53.127235,-26.207468,-16.991493,-13.987407,-18.378298,1.4725264,6.839694,-7.2077155,-27.421076,-10.202357,871.8602295,3543386.5,-9.76E-09,0.033371914,8.645061493,1
0.003805782,0.005280111,-8.992818,-62.178246,-16.278496,-3.5235717,20.237839,17.196121,-16.435812,-22.114305,8.0931835,29.599337,18.687883,-29.478994,1769.907837,4132203,-6.08E-09,0.052475069,1.70807457,1
0.005903981,0.01410112,126.95066,-54.77024,-46.558624,-25.258947,-16.296242,-14.909219,-15.924476,-2.9277203,6.86163,-5.424532,-22.956163,-11.213093,848.0269165,3424892.75,-9.97E-09,0.034979846,8.413294792,1
0.005327301,0.007176777,24.85237,-78.485855,-30.126913,-8.322842,37.763577,49.397377,3.1676638,-36.489017,-29.666859,18.980549,49.60078,42.40407,1470.18103,3083690.25,-8.58E-09,0.063246191,1.58461535,1
0.003556322,0.007967262,60.472317,-60.793133,-25.386099,-9.429774,-8.185166,-22.573856,-13.242961,9.272733,6.1034374,-9.085075,-5.8874354,12.669092,1009.608826,4343316,-5.99E-09,0.028623283,3.186747074,1
0.002594553,0.006145785,-1.0294989,-54.106773,-21.284204,28.780338,13.050353,-15.33627,-16.298931,26.919247,10.680086,-3.6358902,17.20376,35.937763,2318.49585,5245515,-2.53E-09,0.125621036,0.90322578,1
0.004677875,0.007542679,13.995343,-77.37343,-17.751297,-6.81295,6.965665,29.17855,11.316523,-6.676765,-9.532247,12.389015,35.848415,54.779648,1587.880737,3124097.75,-7.48E-09,0.061514437,2.13824892,1
0.003689284,0.024097761,71.89113,-58.113674,-33.520966,1.2290624,-10.165424,-18.930317,0.38759914,11.179709,-4.4881454,-7.9833465,6.6134877,13.944631,957.7595825,4380917.5,-6.40E-09,0.033104572,3.770642281,1
0.003136583,0.006388226,41.399536,-51.45943,-15.704943,-20.965212,-18.774538,-6.2351193,0.9447984,1.0055403,-0.45848647,12.072817,20.710018,24.024067,1190.882935,4659112,-5.00E-09,0.030059109,2.498349905,1
0.004025088,0.014868255,21.35011,-74.74212,-21.190771,-3.0864863,13.425781,22.422739,15.316488,3.75418,-0.9714949,11.118902,26.35007,48.5109,1611.214722,3666027.75,-5.75E-09,0.049147647,2.497695923,1
0.00482861,0.013393179,103.295204,-64.551796,-24.594633,2.4842684,5.829937,-7.492679,-14.797674,-18.380629,-14.123812,-10.844107,-22.809961,-10.708225,1033.252075,3346667.5,-8.25E-09,0.037272714,6.498220444,1
0.002229054,0.005391937,-12.479278,-45.375954,-15.265432,-2.2489302,22.862034,-2.5603802,-9.399044,8.409267,13.220442,17.112608,-11.265528,-2.0199423,1986.51709,5206556,-2.45E-09,0.056803387,0.700336695,1
0.00405416,0.009019727,9.552603,-52.601555,-17.827206,11.4088125,39.94594,20.097635,-22.480932,-11.084452,24.886703,41.041332,12.1831455,-22.398237,1708.490356,3710605.25,-5.58E-09,0.071797594,1.700460792,1
0.004372854,0.008299333,42.971657,-60.059086,-34.770164,-11.063508,0.72653174,29.722084,32.708588,23.241646,0.060329527,-7.6092715,-6.451018,14.4858265,1135.610474,3362818.75,-6.59E-09,0.041187961,1.626050472,1
0.003534275,0.006758398,71.00576,-50.355972,-21.558664,-19.796555,-12.353105,-10.140657,-11.819991,-12.786349,-7.520235,2.2318065,-3.9577744,-0.053516775,1025.552002,4367839.5,-5.92E-09,0.0309026,3.226229429,1
0.003007876,0.009750427,13.338108,-58.672325,-26.204992,24.780647,19.482182,-1.1522138,-23.62925,19.344702,30.676908,16.888243,-7.760893,31.349747,1941.711426,4525868.5,-3.32E-09,0.087406844,0.981566846,1
0.004646566,0.009800405,51.96303,-74.41317,-31.418371,3.8324883,-0.026951173,4.8275175,20.766813,32.490845,19.70088,2.257366,-12.860948,-20.150494,1262.765625,2928049.75,-6.81E-09,0.041391067,2.407562971,1
0.004406546,0.011911171,30.450838,-81.345055,-21.95805,-2.5132604,-8.94547,6.1610036,20.278011,32.02338,31.468,7.329633,-14.532539,-20.52768,1514.36145,3229463.5,-6.71E-09,0.048596293,3.340336084,1
0.003895589,0.007192172,-6.8224406,-72.37976,-24.864344,3.3533163,23.199722,6.396184,-13.206071,-8.39853,15.886041,28.251585,3.6492388,-20.19593,1772.625854,3576984.5,-5.22E-09,0.072624989,1.947194695,1
0.004410876,0.007635756,89.263916,-51.74312,-34.992065,-19.370243,-7.118395,-14.135514,-18.423912,-0.6553203,24.540903,48.417885,44.290203,37.539787,837.5059204,2413000,-7.42E-09,0.02246845,2.165384531,1
0.002224475,0.012010475,1.3366648,-47.828125,-8.549472,-2.501361,10.004729,6.720126,8.997841,6.154644,-2.2287533,2.9766443,25.322298,26.307825,2115.637207,5364798,-2.51E-09,0.058613628,2.195928812,1
0.003743948,0.013427497,70.61753,-57.247105,-18.9004,-3.8264444,-0.94258904,-7.4418993,-2.7854872,22.707216,40.806297,46.4549,30.009298,30.733377,1435.038208,3078889.75,-4.74E-09,0.050354943,2.584615469,1
0.004639115,0.008701629,14.802298,-67.64435,-19.281025,10.21654,35.099518,36.174183,-11.131264,-32.023792,0.2228097,43.48551,43.695545,-13.242182,1860.948486,3457642.5,-7.41E-09,0.076508336,1.504201651,1
0.003252214,0.004969989,8.240745,-44.948776,-20.643644,9.197508,44.736633,36.861088,-13.263471,-30.876366,-1.3829231,40.84915,45.979736,-13.431008,1610.124023,3478260.5,-4.39E-09,0.060621131,1.373271942,1
0.004730527,0.008986755,104.95811,-69.62565,-34.800842,-6.718856,0.9097441,-6.976604,-13.49314,-8.301573,1.7043743,32.75739,46.726925,39.840717,789.2662354,2400343.75,-7.67E-09,0.027826397,3.519230843,1
0.002731535,0.007470469,25.053951,-61.62996,-12.864188,-17.951515,-7.978377,-7.7555904,-1.9901141,13.618827,19.722687,22.625584,24.568546,22.810661,1440.783447,5014130.5,-3.68E-09,0.045705955,3.121739149,1
0.003122957,0.005978833,29.700956,-57.9786,-13.5997505,-10.562155,-9.127359,-10.161027,2.2865624,11.427177,15.399466,25.700565,25.866861,9.198798,1184.120728,4409900.5,-4.83E-09,0.028624753,2.554216862,1
0.003814906,0.006229019,68.457344,-49.053883,-18.586357,-17.51781,-18.220688,-20.834145,-16.89025,-4.961207,-4.822788,-9.243623,-9.15061,5.994616,995.4993896,4514119.5,-6.85E-09,0.026628863,3.72375679,1
0.002247816,0.011182878,24.427004,-39.860455,-25.079445,21.452518,21.777225,0.9675429,-18.283125,17.441061,26.505901,21.532335,4.855639,26.135895,1975.466431,6031117,-2.14E-09,0.089638591,0.815126061,1
0.004276292,0.009424063,74.63039,-68.94445,-29.02869,8.631987,-7.592588,-18.54428,-13.602006,-9.545613,2.952948,5.533291,-0.16959082,15.450337,973.5283813,3304475.75,-7.01E-09,0.028623227,4.567901134,1
0.004770763,0.006811666,13.0872555,-71.686485,-14.37646,0.07335127,27.687037,34.65525,1.1613691,-32.722343,-11.871834,22.73137,45.517414,26.543467,1559.322632,2458008,-7.35E-09,0.06276793,1.569230795,1
0.004160967,0.006374677,-9.023677,-66.32741,-23.82368,11.987734,24.344952,5.603089,-18.561813,-5.93289,21.459515,23.973999,3.030386,-15.704004,2013.262207,3965536,-6.18E-09,0.083619468,1.569395065,1
0.003088515,0.008974435,-14.089447,-53.12077,-19.728186,19.360342,21.731222,-4.723522,-18.07731,26.891424,30.472425,10.535476,2.6707096,38.490425,2137.651855,5624040.5,-3.06E-09,0.094133116,1.158974409,1
0.003213216,0.006217103,76.600296,-38.375465,-21.623245,-10.5782795,-6.945117,-16.109474,-13.359948,-4.483142,-1.3706418,-0.18883653,-6.7857285,-8.92227,1107.300781,4890432.5,-5.36E-09,0.024222676,3.997487545,1
0.005114299,0.014655197,129.94249,-45.487427,-34.6604,-17.273485,-24.254995,-31.922642,-18.145266,-5.5821276,-0.17471533,-0.49255493,0.08439406,8.814874,819.5859985,3356907.5,-8.63E-09,0.021908114,6.609195232,1
0.003071857,0.010393173,28.758066,-60.788734,-19.408077,-5.6179805,-6.907723,-10.047687,2.8522923,16.443687,13.463786,22.112703,30.214394,16.016148,1305.904541,4955177,-4.85E-09,0.03479616,2.533923388,1
0.002074786,0.014318989,6.0077767,-48.38517,-30.467157,15.587768,9.181899,5.1930575,-17.415134,20.621828,26.052507,17.358332,10.7461405,35.497787,2416.010986,7944918.5,-1.68E-09,0.151031658,1.512820482,1
0.004522,0.0076548,132.82085,-39.294254,-8.9441805,0.6043936,-5.8295417,-20.321207,-22.473745,-20.816614,-15.202816,3.2718225,8.292081,15.796378,552.0424194,2665506.75,-7.19E-09,0.015559348,3.470588207,1
0.003593583,0.00835063,69.639755,-48.065037,-21.360842,-9.33671,-10.193773,-10.704655,-3.6909244,-9.706333,-7.8567433,2.414308,4.760453,-2.784467,959.8476563,4596677,-6.20E-09,0.029685868,4.22005558,1
0.00510974,0.016086474,124.131355,-55.845387,-55.62761,-21.896496,-6.3394637,-8.431606,-12.533836,-12.340025,-3.2177377,-3.4862156,-15.296496,-10.417408,882.0527954,3595708.5,-7.88E-09,0.037591502,8.088234901,1
0.004617425,0.008843922,12.210943,-78.26439,-17.383497,6.9099,29.63157,34.00113,-13.47992,-31.985043,0.5153277,39.07522,43.624226,-10.702828,1770.592651,2819820.25,-7.30E-09,0.064016134,1.932773113,1
0.004625394,0.008535097,152.30116,-19.894537,-11.241804,-2.1075268,10.4672575,-6.6799,-19.385485,-20.695314,-12.636389,-6.6199455,-10.849138,-1.9256296,558.1986694,2753945,-7.96E-09,0.015585034,4.373665333,1
0.004693037,0.008965805,-2.3058555,-70.44389,-19.461523,24.767916,45.057125,4.0785866,-41.706913,-8.890655,44.83491,40.007347,-14.722375,-27.308807,1858.613403,3165081.25,-6.73E-09,0.082143933,1.082051277,1
0.004106752,0.011616258,39.22716,-92.44057,-13.73558,2.2019222,-3.196081,0.6109989,1.3373744,11.6701355,23.382019,26.926413,13.037571,-10.730389,1765.092896,3031773.75,-5.81E-09,0.055609599,3.411538363,1
0.004837348,0.008716369,129.35114,-28.636406,-0.39621845,-1.1606965,-3.7576258,-17.609625,-23.139383,-20.043962,-15.033359,2.7475204,9.565566,16.745342,632.8912354,2902432,-8.47E-09,0.016085111,3.11153841,1
0.004202373,0.008416621,41.13276,-76.860664,-18.726698,-7.0203886,-5.025642,-3.3108323,-5.99399,17.729954,29.774433,29.136873,14.317578,-5.060028,1341.116455,3095703.25,-6.44E-09,0.051168118,2.915384531,1
0.004808995,0.007567005,10.211713,-47.757088,-20.136932,-3.1900396,39.8259,54.58969,11.9109,-36.12199,-27.386045,22.812798,48.650066,42.20143,1535.558594,3284804.75,-8.17E-09,0.057351671,1.585253477,1
0.004249245,0.00579675,64.93161,-60.023487,-16.170996,-7.887677,-21.304974,-27.721363,-15.857447,3.8690195,20.893251,36.91072,37.213757,30.154259,896.1546631,3302139.25,-7.25E-09,0.022195077,2.854092598,1
0.005044365,0.007859385,4.755509,-51.047886,-24.627403,-11.472175,21.89066,41.260815,19.42844,-10.517328,-25.260101,5.567629,43.79415,62.242107,1315.775024,3460623,-8.09E-09,0.051330283,1.90322578,1
0.004564997,0.007994495,9.213057,-53.719875,-21.648825,-5.837132,17.762022,26.622082,29.647226,17.2079,-14.163462,-9.441598,16.848772,52.132755,1249.467041,3858860,-7.29E-09,0.045075744,1.970588207,1
0.002514906,0.004388554,-29.304588,-55.497242,-8.077982,8.250122,14.707847,-11.104289,-12.791325,21.451511,21.060886,-9.171381,-10.961749,38.396584,2117.537842,4715688.5,-2.50E-09,0.066542231,1.145569563,1
0.003967023,0.007990146,6.3191295,-51.523224,-15.960397,9.812373,43.38022,30.250425,-20.147915,-20.008915,6.8817234,52.011944,29.041054,-25.515852,1768.510254,3288901.25,-5.39E-09,0.079119094,1.676923037,1
0.004577232,0.006486441,-21.391836,-63.88796,-26.415577,-8.300502,16.026585,13.946959,-7.2656727,-28.993835,1.1573356,18.571583,32.16033,-15.651333,1593.664429,3880211.5,-7.22E-09,0.056502104,2.060283661,1
0.005008072,0.00661476,135.33018,-48.640133,-14.729059,0.89742655,-8.351363,-26.831192,-34.567272,-26.223907,-15.828975,4.4401083,10.282035,13.164942,611.0168457,2449868.75,-8.34E-09,0.01899373,3.852941275,1
0.004356041,0.008499939,23.171515,-78.6002,-30.536428,-19.400393,0.8876048,17.9057,26.17409,29.337223,8.006143,-11.841153,-17.041088,8.851167,1238.361328,3531673.75,-6.67E-09,0.044836368,2.741935492,1
0.00415314,0.013921461,58.782696,-67.33552,-22.910189,6.0646253,10.666839,6.741801,3.0746605,17.237667,25.19725,25.91293,1.1344571,-16.031464,1378.783081,3394536.25,-5.69E-09,0.057785418,2.647058725,1
0.003928569,0.005281959,-2.0864022,-72.79275,-19.58045,8.254435,17.046797,8.028927,-10.450921,-12.790495,18.574348,26.398764,3.9098668,-20.966942,1863.099121,3413172.25,-5.41E-09,0.071659356,1.640102863,1
0.004582966,0.006777406,78.37733,-52.872395,-31.957115,-15.338673,-8.492472,-8.47569,-7.0688887,16.941635,43.657803,57.86623,39.177692,20.27905,766.1843872,2342247.75,-7.51E-09,0.024144726,2.124555111,1
0.004291023,0.009591551,40.328457,-73.9632,-35.94762,-15.635629,-5.785095,-2.5845857,25.417778,50.545216,20.936295,-2.0203493,-13.307634,-30.062284,1248.456909,3571013.25,-7.09E-09,0.045825478,2.103448391,1
0.002421996,0.005226315,-11.583041,-49.256683,-14.287751,-7.1221147,19.715237,1.9037689,-11.309612,-5.891552,9.937284,23.43901,0.14755672,-11.659554,1847.661011,5052963,-2.96E-09,0.054312233,1.439169168,1
0.003641261,0.009925185,30.222048,-78.10689,-9.443974,2.9002,-3.0167313,7.206043,0.15731347,4.4788327,25.878897,29.85855,-4.438346,-14.462489,1731.079712,3077831.25,-4.84E-09,0.059175931,3.357692242,1
0.002070417,0.006493512,-14.052614,-46.30842,-6.953177,5.05021,5.4110026,-13.96168,-0.5540549,19.242722,3.239164,-18.68236,8.426514,26.877453,2302.319092,4612445.5,-1.99E-09,0.07567253,0.676375389,1
0.004178204,0.008435289,38.621395,-79.795616,-22.957138,-13.945998,-12.433018,-0.9357978,-3.0398464,11.431795,25.700071,42.353203,35.475956,27.322058,1369.218872,3801245.25,-6.52E-09,0.042501125,3.299999952,1
0.003472726,0.009817597,11.3640995,-53.60814,-20.3514,-18.309744,-1.4019818,2.479009,8.452308,18.186771,12.140529,-0.31501648,-8.123125,-8.519481,1430.091064,5306654,-5.71E-09,0.035462782,3.430555582,1
0.003679489,0.015619274,3.9861503,-54.069542,-16.896029,5.9376454,34.85383,4.0334625,-14.823161,15.780515,28.43799,24.490414,-8.065229,17.32959,2145.916504,5295886,-4.08E-09,0.098759092,1.643678188,1
0.004323449,0.010396772,56.547527,-78.69172,-34.56903,7.853971,13.78462,2.377765,0.13913779,15.29171,34.60439,46.72829,38.97438,28.227718,1494.619751,3021696,-5.99E-09,0.053061146,3.088461637,1
0.005161974,0.006845765,20.042067,-67.30305,-30.525324,-9.407007,38.74609,44.89503,-2.613015,-35.795002,-21.230284,17.911646,42.413757,36.345493,1529.03479,3383360.5,-8.82E-09,0.060897898,1.626728058,1
0.004024103,0.019530958,88.72787,-69.77342,-42.765163,-25.244164,-19.854746,-30.319113,-16.800205,-3.1755118,1.0675111,-2.952244,-8.905071,4.288409,982.7631836,2901699.25,-6.01E-09,0.039175306,3.537953854,1
0.004616083,0.007035816,70.20991,-68.64713,-18.28873,-11.483126,-23.480143,-27.08144,-16.440807,5.2996907,17.364962,36.864048,41.598774,37.606308,812.6494141,3244447,-7.73E-09,0.020321891,3.242307663,1
0.004011031,0.007672016,138.40053,-39.389977,-9.294642,10.061248,16.340796,2.3879719,-17.584795,-26.261667,-24.71214,-16.607367,-21.273666,-14.732938,614.0675659,2929381.5,-5.95E-09,0.015099159,3.47307682,1
0.004541415,0.009465089,83.436844,-65.57725,-28.504559,-10.243352,-12.097206,-17.023237,-23.49028,-10.381251,9.696192,13.203914,17.905031,40.219574,818.8110352,3076248.5,-7.49E-09,0.023786809,3.576923132,1
0.00468635,0.009114955,71.257195,-80.82801,-25.130072,-3.3552103,-8.539517,-3.2335417,-8.834351,-8.02694,5.674979,27.423979,37.35042,38.18991,852.4946899,2911748,-8.08E-09,0.029741716,3.722419977,1
